reviews/hr/mt/conllu/OnlineB_review_beauty_12_4.conllu	0.820	0.700	0.240	0.576	50
reviews/hr/mt/conllu/OnlineB_review_beauty_14_5.conllu	0.750	0.714	0.204	0.441	54
reviews/hr/mt/conllu/OnlineB_review_beauty_17_5.conllu	0.691	0.673	0.218	0.403	55
reviews/hr/mt/conllu/OnlineB_review_beauty_18_5.conllu	0.724	0.707	0.246	0.478	57
reviews/hr/mt/conllu/OnlineB_review_beauty_21_5.conllu	0.678	0.644	0.186	0.529	59
reviews/hr/mt/conllu/OnlineB_review_beauty_25_5.conllu	0.878	0.796	0.286	0.517	49
reviews/hr/mt/conllu/OnlineB_review_beauty_53_1.conllu	0.835	0.736	0.144	0.456	90
reviews/hr/mt/conllu/OnlineB_review_beauty_58_1.conllu	0.698	0.651	0.210	0.455	62
reviews/hr/mt/conllu/OnlineB_review_beauty_62_1.conllu	0.806	0.726	0.226	0.507	62
reviews/hr/mt/conllu/OnlineB_review_beauty_6_5.conllu	0.747	0.667	0.149	0.409	74
reviews/hr/mt/conllu/OnlineB_review_beauty_82_1.conllu	0.810	0.746	0.222	0.449	63
reviews/hr/mt/conllu/OnlineB_review_beauty_87_1.conllu	0.825	0.719	0.236	0.545	55
reviews/hr/mt/conllu/OnlineB_review_beauty_88_1.conllu	0.712	0.575	0.164	0.435	73
reviews/hr/mt/conllu/OnlineB_review_beauty_93_1.conllu	0.792	0.694	0.197	0.444	71
reviews/hr/mt/conllu/OnlineB_review_books_11_5.conllu	0.815	0.759	0.204	0.354	54
reviews/hr/mt/conllu/OnlineB_review_books_14_4.conllu	0.826	0.783	0.261	0.509	46
reviews/hr/mt/conllu/OnlineB_review_books_16_1.conllu	0.778	0.667	0.264	0.463	53
reviews/hr/mt/conllu/OnlineB_review_books_172_1.conllu	0.761	0.701	0.209	0.544	67
reviews/hr/mt/conllu/OnlineB_review_books_18_4.conllu	0.790	0.667	0.160	0.458	81
reviews/hr/mt/conllu/OnlineB_review_books_19_4.conllu	0.851	0.723	0.160	0.509	94
reviews/hr/mt/conllu/OnlineB_review_books_1_4.conllu	0.926	0.870	0.241	0.540	54
reviews/hr/mt/conllu/OnlineB_review_books_233_1.conllu	0.831	0.763	0.203	0.544	59
reviews/hr/mt/conllu/OnlineB_review_books_268_2.conllu	0.756	0.651	0.140	0.441	86
reviews/hr/mt/conllu/OnlineB_review_books_302_2.conllu	0.780	0.732	0.148	0.417	81
reviews/hr/mt/conllu/OnlineB_review_books_311_1.conllu	0.790	0.679	0.160	0.447	81
reviews/hr/mt/conllu/OnlineB_review_books_5_5.conllu	0.839	0.661	0.194	0.575	62
reviews/hr/mt/conllu/OnlineB_review_books_77_2.conllu	0.693	0.600	0.160	0.385	75
reviews/hr/mt/conllu/OnlineB_review_books_8_4.conllu	0.740	0.644	0.205	0.455	73
reviews/hr/mt/conllu/OnlineB_review_cd+vinyl_107_2.conllu	0.839	0.732	0.232	0.600	56
reviews/hr/mt/conllu/OnlineB_review_cd+vinyl_110_1.conllu	0.836	0.803	0.230	0.500	61
reviews/hr/mt/conllu/OnlineB_review_cd+vinyl_113_2.conllu	0.677	0.629	0.194	0.338	62
reviews/hr/mt/conllu/OnlineB_review_cd+vinyl_12_5.conllu	0.891	0.818	0.236	0.529	55
reviews/hr/mt/conllu/OnlineB_review_cd+vinyl_152_2.conllu	0.804	0.732	0.232	0.427	57
reviews/hr/mt/conllu/OnlineB_review_cd+vinyl_156_2.conllu	0.836	0.745	0.218	0.486	56
reviews/hr/mt/conllu/OnlineB_review_cd+vinyl_159_2.conllu	0.845	0.784	0.144	0.403	97
reviews/hr/mt/conllu/OnlineB_review_cd+vinyl_164_1.conllu	0.898	0.733	0.186	0.541	59
